"district","year","week","tpr_district","tpr_status"
"Masaka City",2022,27,29.2166666666667,"3. 25-40%"
"Masaka City",2022,28,24.065,"2. 10-25%"
"Masaka City",2022,29,54.0025,"4. 40-55%"
"Masaka City",2022,3,38.4775,"3. 25-40%"
"Masaka City",2022,30,52.5125,"4. 40-55%"
"Masaka City",2022,6,45.305,"4. 40-55%"
"Ntungamo District",2022,36,13.785,"2. 10-25%"
"Ntungamo District",2022,42,24.21,"2. 10-25%"
"Sembabule District",2022,2,45.7766666666667,"4. 40-55%"
"Hoima City",2022,3,41.092,"4. 40-55%"
"Hoima City",2022,5,34.1633333333333,"3. 25-40%"
"Fort Portal City",2022,19,27.1575,"3. 25-40%"
"Kyegegwa District",2022,51,75.225,"6. >70%"
"Kyegegwa District",2022,52,82.76,"6. >70%"
"Busia District",2022,12,48.146,"4. 40-55%"
"Busia District",2022,20,50.59,"4. 40-55%"
"Busia District",2022,27,40.8525,"4. 40-55%"
"Busia District",2022,3,64.4266666666667,"5. 55-70%"
"Busia District",2022,34,49.5766666666667,"4. 40-55%"
"Busia District",2022,37,45.2625,"4. 40-55%"
"Busia District",2022,38,44.988,"4. 40-55%"
"Bunyangabu District",2022,40,41.292,"4. 40-55%"
"Bunyangabu District",2022,45,50.5483333333333,"4. 40-55%"
"Buliisa District",2022,51,55.965,"5. 55-70%"
"Hoima District",2022,15,33.4266666666667,"3. 25-40%"
"Hoima District",2022,16,40.36,"4. 40-55%"
"Hoima District",2022,17,43.744,"4. 40-55%"
"Hoima District",2022,18,46.864,"4. 40-55%"
"Hoima District",2022,19,47.5775,"4. 40-55%"
"Hoima District",2022,23,52.1866666666667,"4. 40-55%"
"Hoima District",2022,24,44.365,"4. 40-55%"
"Hoima District",2022,25,50.8366666666667,"4. 40-55%"
"Hoima District",2022,27,45.515,"4. 40-55%"
"Hoima District",2022,33,47.826,"4. 40-55%"
"Hoima District",2022,41,49.282,"4. 40-55%"
"Hoima District",2022,7,30.078,"3. 25-40%"
"Lira District",2022,15,57.322,"5. 55-70%"
"Masindi District",2022,3,34.5383333333333,"3. 25-40%"
"Masindi District",2022,45,36.1033333333333,"3. 25-40%"
"Masindi District",2022,6,16.942,"2. 10-25%"
"Mpigi District",2022,19,41.831,"4. 40-55%"
"Mpigi District",2022,32,32.75,"3. 25-40%"
"Mpigi District",2022,33,35.1933333333333,"3. 25-40%"
"Mpigi District",2022,37,48.8585714285714,"4. 40-55%"
"Kassanda District",2022,23,58.69,"5. 55-70%"
"Kassanda District",2022,40,66.8728571428571,"5. 55-70%"
"Gulu District",2022,14,75.6175,"6. >70%"
"Gulu District",2022,17,79.92,"6. >70%"
"Gulu District",2022,19,77.544,"6. >70%"
"Gulu District",2022,27,80.82,"6. >70%"
"Gulu District",2022,29,79.78,"6. >70%"
"Gulu District",2022,30,81.4916666666667,"6. >70%"
"Gulu District",2022,7,62.8216666666667,"5. 55-70%"
"Kiryandongo District",2022,11,34.968,"3. 25-40%"
"Kiryandongo District",2022,23,61.8657142857143,"5. 55-70%"
"Kiryandongo District",2022,31,49.305,"4. 40-55%"
"Kiryandongo District",2022,33,63.854,"5. 55-70%"
"Kiryandongo District",2022,35,47.308,"4. 40-55%"
"Kiryandongo District",2022,39,37.8742857142857,"3. 25-40%"
"Kiryandongo District",2022,40,44.5216666666667,"4. 40-55%"
"Kiryandongo District",2022,49,36.906,"3. 25-40%"
"Kiryandongo District",2022,52,42.6116666666667,"4. 40-55%"
"Kiryandongo District",2022,7,29.0125,"3. 25-40%"
"Kumi District",2022,13,51.9,"4. 40-55%"
"Kumi District",2022,14,38.955,"3. 25-40%"
"Kumi District",2022,15,30.8466666666667,"3. 25-40%"
"Kumi District",2022,20,28.25,"3. 25-40%"
"Kumi District",2022,21,37.0833333333333,"3. 25-40%"
"Kumi District",2022,29,60.9575,"5. 55-70%"
"Kumi District",2022,39,43.2757142857143,"4. 40-55%"
"Kumi District",2022,49,52.062,"4. 40-55%"
"Sembabule District",2022,14,34.56,"3. 25-40%"
"Sembabule District",2022,17,44.6425,"4. 40-55%"
"Sembabule District",2022,42,59.1933333333333,"5. 55-70%"
"Buliisa District",2022,52,54.805,"4. 40-55%"
"Buliisa District",2022,9,54.825,"4. 40-55%"
"Lwengo District",2022,50,73.68,"6. >70%"
"Kakumiro District",2022,32,53.0642857142857,"4. 40-55%"
"Hoima District",2022,13,45.83,"4. 40-55%"
"Hoima District",2022,14,21.28,"2. 10-25%"
"Hoima District",2022,2,23.9425,"2. 10-25%"
"Hoima District",2022,3,27.8766666666667,"3. 25-40%"
"Hoima District",2022,5,28.925,"3. 25-40%"
"Kanungu District",2022,11,21.795,"2. 10-25%"
"Kanungu District",2022,12,34.405,"3. 25-40%"
"Kanungu District",2022,13,21.95,"2. 10-25%"
"Kanungu District",2022,15,22.3225,"2. 10-25%"
"Kanungu District",2022,16,32.7075,"3. 25-40%"
"Kanungu District",2022,17,35.195,"3. 25-40%"
"Kanungu District",2022,19,41.095,"4. 40-55%"
"Kanungu District",2022,20,34.2716666666667,"3. 25-40%"
"Kanungu District",2022,29,25.1725,"3. 25-40%"
"Kanungu District",2022,30,23.4375,"2. 10-25%"
"Mayuge District",2022,12,40.8116666666667,"4. 40-55%"
"Mayuge District",2022,13,40.4771428571429,"4. 40-55%"
"Mayuge District",2022,14,43.465,"4. 40-55%"
"Mayuge District",2022,23,46.61875,"4. 40-55%"
"Mayuge District",2022,35,45.805,"4. 40-55%"
"Kikuube District",2022,11,44.999,"4. 40-55%"
"Kikuube District",2022,13,52.5775,"4. 40-55%"
"Kikuube District",2022,31,57.17,"5. 55-70%"
"Ngora District",2022,17,37.1,"3. 25-40%"
"Namisindwa District",2022,11,40.452,"4. 40-55%"
"Namisindwa District",2022,13,69.13,"5. 55-70%"
"Namisindwa District",2022,14,66.88,"5. 55-70%"
"Namisindwa District",2022,16,58.05,"5. 55-70%"
"Namisindwa District",2022,17,57.8366666666667,"5. 55-70%"
"Namisindwa District",2022,19,58.06,"5. 55-70%"
"Namisindwa District",2022,20,76.705,"6. >70%"
"Namisindwa District",2022,24,36.19,"3. 25-40%"
"Namisindwa District",2022,26,71.04,"6. >70%"
"Namisindwa District",2022,27,64.985,"5. 55-70%"
"Namisindwa District",2022,32,61.505,"5. 55-70%"
"Namisindwa District",2022,38,46.48,"4. 40-55%"
"Namisindwa District",2022,41,46.84,"4. 40-55%"
"Namisindwa District",2022,45,37.9633333333333,"3. 25-40%"
"Namisindwa District",2022,51,59.63,"5. 55-70%"
"Namisindwa District",2022,6,46.3866666666667,"4. 40-55%"
"Namisindwa District",2022,7,57.31,"5. 55-70%"
"Namisindwa District",2022,8,60.38,"5. 55-70%"
"Serere District",2022,10,55.14125,"5. 55-70%"
"Kanungu District",2022,21,24.9433333333333,"2. 10-25%"
"Butaleja District",2022,24,63.2133333333333,"5. 55-70%"
"Butaleja District",2022,26,62.6825,"5. 55-70%"
"Butaleja District",2022,27,65.97,"5. 55-70%"
"Butaleja District",2022,30,50.8242857142857,"4. 40-55%"
"Butaleja District",2022,32,56.4766666666667,"5. 55-70%"
"Butaleja District",2022,34,59.0566666666667,"5. 55-70%"
"Butaleja District",2022,39,67.9766666666667,"5. 55-70%"
"Butaleja District",2022,44,75.415,"6. >70%"
"Bukedea District",2022,15,93.75,"6. >70%"
"Bukedea District",2022,44,71.37,"6. >70%"
"Bukedea District",2022,49,43.9066666666667,"4. 40-55%"
"Bukedea District",2022,51,59.8166666666667,"5. 55-70%"
"Kiruhura District",2022,10,47.22,"4. 40-55%"
"Kiruhura District",2022,12,32.695,"3. 25-40%"
"Kiruhura District",2022,14,37.44,"3. 25-40%"
"Kiruhura District",2022,15,43.1333333333333,"4. 40-55%"
"Kiruhura District",2022,17,47.8366666666667,"4. 40-55%"
"Kiruhura District",2022,19,54.3733333333333,"4. 40-55%"
"Kiruhura District",2022,26,35.47,"3. 25-40%"
"Kiruhura District",2022,29,38.1225,"3. 25-40%"
"Kiruhura District",2022,30,34.595,"3. 25-40%"
"Kiruhura District",2022,31,35.5225,"3. 25-40%"
"Kiruhura District",2022,4,66.26,"5. 55-70%"
"Kiruhura District",2022,8,50.435,"4. 40-55%"
"Ntungamo District",2022,13,55.09,"5. 55-70%"
"Ntungamo District",2022,16,33.722,"3. 25-40%"
"Ntungamo District",2022,19,34.3033333333333,"3. 25-40%"
"Ntungamo District",2022,40,38.11,"3. 25-40%"
"Ntungamo District",2022,45,29.5616666666667,"3. 25-40%"
"Kabale District",2022,12,36.21,"3. 25-40%"
"Amuru District",2022,7,58.1875,"5. 55-70%"
"Karenga District",2022,1,44.525,"4. 40-55%"
"Karenga District",2022,11,46.18,"4. 40-55%"
"Karenga District",2022,30,53.47,"4. 40-55%"
"Karenga District",2022,43,65.65,"5. 55-70%"
"Rubirizi District",2022,11,35.59,"3. 25-40%"
"Ntungamo District",2022,46,20.1166666666667,"2. 10-25%"
"Butaleja District",2022,12,64.1033333333333,"5. 55-70%"
"Butaleja District",2022,28,57.8933333333333,"5. 55-70%"
"Butaleja District",2022,31,68.575,"5. 55-70%"
"Butaleja District",2022,33,64.674,"5. 55-70%"
"Butaleja District",2022,36,67.7866666666667,"5. 55-70%"
"Butaleja District",2022,37,67.324,"5. 55-70%"
"Butaleja District",2022,4,67.312,"5. 55-70%"
"Butaleja District",2022,45,71.3966666666667,"6. >70%"
"Pader District",2022,22,61.6875,"5. 55-70%"
"Ntungamo District",2022,18,30.735,"3. 25-40%"
"Ntungamo District",2022,2,43.45,"4. 40-55%"
"Ntungamo District",2022,30,22.99,"2. 10-25%"
"Ntungamo District",2022,37,20.8033333333333,"2. 10-25%"
"Ntungamo District",2022,52,37.622,"3. 25-40%"
"Ntungamo District",2022,9,51.5725,"4. 40-55%"
"Kole District",2022,15,54.5075,"4. 40-55%"
"Kole District",2022,17,66.454,"5. 55-70%"
"Kole District",2022,22,65.7125,"5. 55-70%"
"Kole District",2022,32,72.98,"6. >70%"
"Kole District",2022,34,69.602,"5. 55-70%"
"Kole District",2022,6,57.02,"5. 55-70%"
"Kole District",2022,9,68.195,"5. 55-70%"
"Serere District",2022,49,71.386,"6. >70%"
"Kotido District",2022,23,29.055,"3. 25-40%"
"Kaabong District",2022,14,44.57,"4. 40-55%"
"Kaabong District",2022,25,43.25,"4. 40-55%"
"Kaabong District",2022,26,52.3175,"4. 40-55%"
"Kaabong District",2022,27,66.1733333333333,"5. 55-70%"
"Kaabong District",2022,28,59.15,"5. 55-70%"
"Kaabong District",2022,5,28.015,"3. 25-40%"
"Kaabong District",2022,8,51.5333333333333,"4. 40-55%"
"Kaabong District",2022,9,48.7066666666667,"4. 40-55%"
"Koboko District",2022,13,39.385,"3. 25-40%"
"Kalaki District",2022,1,63.7475,"5. 55-70%"
"Kalaki District",2022,12,58.892,"5. 55-70%"
"Kalaki District",2022,17,68.45,"5. 55-70%"
"Kalaki District",2022,19,52.46,"4. 40-55%"
"Kalaki District",2022,2,70.575,"6. >70%"
"Kalaki District",2022,21,62.18,"5. 55-70%"
"Kalaki District",2022,22,65.4175,"5. 55-70%"
"Kalaki District",2022,23,74.5275,"6. >70%"
"Kalaki District",2022,25,70.2733333333333,"6. >70%"
"Kalaki District",2022,28,76.435,"6. >70%"
"Kalaki District",2022,3,65.958,"5. 55-70%"
"Kalaki District",2022,30,66.8375,"5. 55-70%"
"Kalaki District",2022,31,64.595,"5. 55-70%"
"Kalaki District",2022,32,69.104,"5. 55-70%"
"Kalaki District",2022,33,69.698,"5. 55-70%"
"Kalaki District",2022,34,68.778,"5. 55-70%"
"Kalaki District",2022,4,65.3983333333333,"5. 55-70%"
"Kalaki District",2022,42,71.0925,"6. >70%"
"Kalaki District",2022,8,58.16,"5. 55-70%"
"Kalaki District",2022,9,60.3,"5. 55-70%"
"Amudat District",2022,31,37.8466666666667,"3. 25-40%"
"Napak District",2022,1,50.0266666666667,"4. 40-55%"
"Napak District",2022,10,60.685,"5. 55-70%"
"Napak District",2022,11,34.6466666666667,"3. 25-40%"
"Napak District",2022,13,24.925,"2. 10-25%"
"Napak District",2022,14,32.3,"3. 25-40%"
"Napak District",2022,16,26.8566666666667,"3. 25-40%"
"Napak District",2022,17,36.345,"3. 25-40%"
"Napak District",2022,19,38.345,"3. 25-40%"
"Napak District",2022,20,37.71,"3. 25-40%"
"Napak District",2022,21,32.1733333333333,"3. 25-40%"
"Napak District",2022,22,45.8833333333333,"4. 40-55%"
"Napak District",2022,23,54.8116666666667,"4. 40-55%"
"Napak District",2022,24,57.745,"5. 55-70%"
"Napak District",2022,25,72.605,"6. >70%"
"Napak District",2022,26,63.53,"5. 55-70%"
"Napak District",2022,27,57.295,"5. 55-70%"
"Napak District",2022,29,56.5675,"5. 55-70%"
"Napak District",2022,30,57.435,"5. 55-70%"
"Napak District",2022,31,61.6033333333333,"5. 55-70%"
"Napak District",2022,32,56.12,"5. 55-70%"
"Napak District",2022,34,45.56,"4. 40-55%"
"Napak District",2022,35,65.355,"5. 55-70%"
"Napak District",2022,36,54.2125,"4. 40-55%"
"Napak District",2022,37,55.65,"5. 55-70%"
"Napak District",2022,38,48.1866666666667,"4. 40-55%"
"Napak District",2022,39,49.5275,"4. 40-55%"
"Napak District",2022,40,52.67,"4. 40-55%"
"Napak District",2022,42,54.7325,"4. 40-55%"
"Napak District",2022,43,60.1575,"5. 55-70%"
"Napak District",2022,44,48.2625,"4. 40-55%"
"Napak District",2022,45,37.4575,"3. 25-40%"
"Napak District",2022,47,40.77,"4. 40-55%"
"Napak District",2022,48,50.636,"4. 40-55%"
"Napak District",2022,9,38.945,"3. 25-40%"
"Kamuli District",2022,13,54.756,"4. 40-55%"
"Kamuli District",2022,2,58.8166666666667,"5. 55-70%"
"Kamuli District",2022,4,52.644,"4. 40-55%"
"Kamuli District",2022,7,54.69,"4. 40-55%"
"Kamuli District",2022,9,57.322,"5. 55-70%"
"Rakai District",2022,32,43.184,"4. 40-55%"
"Rakai District",2022,41,42.194,"4. 40-55%"
"Ntungamo District",2022,41,22.76,"2. 10-25%"
"Hoima City",2022,11,35,"3. 25-40%"
"Hoima City",2022,13,45.54,"4. 40-55%"
"Hoima City",2022,15,42.62,"4. 40-55%"
"Hoima City",2022,16,51.79,"4. 40-55%"
"Hoima City",2022,17,45.29,"4. 40-55%"
"Hoima City",2022,18,21.7766666666667,"2. 10-25%"
"Hoima City",2022,20,45.9366666666667,"4. 40-55%"
"Hoima City",2022,21,35.2633333333333,"3. 25-40%"
"Hoima City",2022,24,47.02,"4. 40-55%"
"Hoima City",2022,25,50.17,"4. 40-55%"
"Hoima City",2022,26,43.7933333333333,"4. 40-55%"
"Hoima City",2022,27,51.755,"4. 40-55%"
"Hoima City",2022,30,54.9225,"4. 40-55%"
"Hoima City",2022,31,60.295,"5. 55-70%"
"Hoima City",2022,32,42.1275,"4. 40-55%"
"Hoima City",2022,34,39.89,"3. 25-40%"
"Hoima City",2022,35,32.5375,"3. 25-40%"
"Hoima City",2022,37,47.58,"4. 40-55%"
"Hoima City",2022,40,33.6866666666667,"3. 25-40%"
"Hoima City",2022,41,51.755,"4. 40-55%"
"Hoima City",2022,42,44.54,"4. 40-55%"
"Hoima City",2022,43,35.615,"3. 25-40%"
"Hoima City",2022,44,30.1033333333333,"3. 25-40%"
"Hoima City",2022,46,38.1566666666667,"3. 25-40%"
"Hoima City",2022,47,40.6466666666667,"4. 40-55%"
"Hoima City",2022,48,39.32,"3. 25-40%"
"Hoima City",2022,51,41.2933333333333,"4. 40-55%"
"Namisindwa District",2022,1,49.2,"4. 40-55%"
"Namisindwa District",2022,15,52.61,"4. 40-55%"
"Namisindwa District",2022,3,41.86,"4. 40-55%"
"Namisindwa District",2022,4,37.755,"3. 25-40%"
"Bukomansimbi District",2022,12,36.76,"3. 25-40%"
"Bukomansimbi District",2022,26,48.856,"4. 40-55%"
"Bukomansimbi District",2022,4,41.99,"4. 40-55%"
"Buliisa District",2022,5,66.2,"5. 55-70%"
"Buliisa District",2022,6,64.25,"5. 55-70%"
"Buliisa District",2022,7,59.36,"5. 55-70%"
"Kaberamaido District",2022,1,57.5066666666667,"5. 55-70%"
"Kaberamaido District",2022,13,53.91,"4. 40-55%"
"Kaberamaido District",2022,35,47.16,"4. 40-55%"
"Mubende District",2022,46,53.8625,"4. 40-55%"
"Masaka District",2022,19,49.46,"4. 40-55%"
"Masaka District",2022,22,53.42,"4. 40-55%"
"Terego District",2022,42,71.0933333333333,"6. >70%"
"Kibaale District",2022,1,59.79,"5. 55-70%"
"Kibaale District",2022,28,63.705,"5. 55-70%"
"Kibaale District",2022,43,68.9625,"5. 55-70%"
"Kibaale District",2022,44,80.5966666666667,"6. >70%"
"Kibaale District",2022,5,82.86,"6. >70%"
"Kibaale District",2022,6,49.115,"4. 40-55%"
"Kibaale District",2022,9,81.25,"6. >70%"
"Katakwi District",2022,15,34.0466666666667,"3. 25-40%"
"Katakwi District",2022,26,60.5483333333333,"5. 55-70%"
"Katakwi District",2022,32,60.794,"5. 55-70%"
"Katakwi District",2022,46,42.635,"4. 40-55%"
"Katakwi District",2022,5,50.1285714285714,"4. 40-55%"
"Katakwi District",2022,7,44.256,"4. 40-55%"
"Bulambuli District",2022,1,17.78,"2. 10-25%"
"Nakaseke District",2022,47,41.4416666666667,"4. 40-55%"
"Katakwi District",2022,12,40.79,"4. 40-55%"
"Katakwi District",2022,13,47.04,"4. 40-55%"
"Katakwi District",2022,14,40.325,"4. 40-55%"
"Katakwi District",2022,20,69.215,"5. 55-70%"
"Katakwi District",2022,21,94.12,"6. >70%"
"Kwania District",2022,32,58.78,"5. 55-70%"
"Kwania District",2022,42,59.23,"5. 55-70%"
"Kwania District",2022,49,52.21,"4. 40-55%"
"Kwania District",2022,51,69.4033333333333,"5. 55-70%"
"Bundibugyo District",2022,10,56.07,"5. 55-70%"
"Bundibugyo District",2022,11,59.8525,"5. 55-70%"
"Bundibugyo District",2022,12,39.166,"3. 25-40%"
"Bundibugyo District",2022,34,71.3785714285714,"6. >70%"
"Bundibugyo District",2022,36,74.662,"6. >70%"
"Bundibugyo District",2022,38,73.17,"6. >70%"
"Bundibugyo District",2022,46,69.4166666666667,"5. 55-70%"
"Bulambuli District",2022,11,18.25,"2. 10-25%"
"Bulambuli District",2022,12,16.25,"2. 10-25%"
"Bulambuli District",2022,2,44,"4. 40-55%"
"Bulambuli District",2022,47,32.975,"3. 25-40%"
"Hoima District",2022,20,40.8,"4. 40-55%"
"Hoima District",2022,21,50.23,"4. 40-55%"
"Hoima District",2022,22,47.86,"4. 40-55%"
"Hoima District",2022,4,25.335,"3. 25-40%"
"Kotido District",2022,10,30,"3. 25-40%"
"Kotido District",2022,11,43.2,"4. 40-55%"
"Kotido District",2022,19,19.065,"2. 10-25%"
"Kotido District",2022,21,37.735,"3. 25-40%"
"Kotido District",2022,47,56.51,"5. 55-70%"
"Kotido District",2022,51,50,"4. 40-55%"
"Kotido District",2022,8,36.13,"3. 25-40%"
"Kotido District",2022,9,39.13,"3. 25-40%"
"Hoima City",2022,10,38.775,"3. 25-40%"
"Hoima City",2022,9,27.0566666666667,"3. 25-40%"
"Terego District",2022,13,55.7666666666667,"5. 55-70%"
"Terego District",2022,15,54.1425,"4. 40-55%"
"Terego District",2022,20,66.12,"5. 55-70%"
"Kaliro District",2022,50,67.0466666666667,"5. 55-70%"
"Kwania District",2022,1,55.76,"5. 55-70%"
"Kwania District",2022,2,38.31,"3. 25-40%"
"Kwania District",2022,20,54.3066666666667,"4. 40-55%"
"Kwania District",2022,22,56.2233333333333,"5. 55-70%"
"Kwania District",2022,23,65.885,"5. 55-70%"
"Kwania District",2022,24,59.0133333333333,"5. 55-70%"
"Kwania District",2022,27,69.31,"5. 55-70%"
"Kwania District",2022,35,55.945,"5. 55-70%"
"Kwania District",2022,36,61.9666666666667,"5. 55-70%"
"Kwania District",2022,37,54.89,"4. 40-55%"
"Kwania District",2022,38,66.03,"5. 55-70%"
"Kwania District",2022,41,57.775,"5. 55-70%"
"Kwania District",2022,43,65.7675,"5. 55-70%"
"Kwania District",2022,47,61.33,"5. 55-70%"
"Kwania District",2022,6,48.6166666666667,"4. 40-55%"
"Kwania District",2022,8,28.0833333333333,"3. 25-40%"
"Isingiro District",2022,13,55,"4. 40-55%"
"Isingiro District",2022,42,29.4875,"3. 25-40%"
"Namayingo District",2022,28,71.468,"6. >70%"
"Soroti District",2022,46,74.4633333333333,"6. >70%"
"Soroti District",2022,47,64.588,"5. 55-70%"
"Ntungamo District",2022,31,48.86,"4. 40-55%"
"Ntungamo District",2022,33,30.2033333333333,"3. 25-40%"
"Ntungamo District",2022,38,22.076,"2. 10-25%"
"Buvuma District",2022,16,60.06,"5. 55-70%"
"Buvuma District",2022,22,59.965,"5. 55-70%"
"Buvuma District",2022,26,46.0666666666667,"4. 40-55%"
"Buvuma District",2022,28,49.0075,"4. 40-55%"
"Buvuma District",2022,32,63.3175,"5. 55-70%"
"Buvuma District",2022,35,46.83,"4. 40-55%"
"Buvuma District",2022,4,48.8866666666667,"4. 40-55%"
"Buvuma District",2022,40,45.155,"4. 40-55%"
"Buvuma District",2022,45,54.6833333333333,"4. 40-55%"
"Buvuma District",2022,51,56.025,"5. 55-70%"
"Buvuma District",2022,52,41.8733333333333,"4. 40-55%"
"Buvuma District",2022,8,54.0233333333333,"4. 40-55%"
"Kitgum District",2022,15,37.2528571428571,"3. 25-40%"
"Kitgum District",2022,3,41.435,"4. 40-55%"
"Kitgum District",2022,33,59.25,"5. 55-70%"
"Gulu District",2022,21,58.8666666666667,"5. 55-70%"
"Gulu District",2022,43,81.8366666666667,"6. >70%"
"Ibanda District",2022,10,44.9975,"4. 40-55%"
"Ibanda District",2022,11,51.705,"4. 40-55%"
"Ibanda District",2022,15,45.0566666666667,"4. 40-55%"
"Ibanda District",2022,16,51.74,"4. 40-55%"
"Ibanda District",2022,17,45.9175,"4. 40-55%"
"Ibanda District",2022,18,40.91,"4. 40-55%"
"Ibanda District",2022,20,61.8625,"5. 55-70%"
"Ibanda District",2022,22,42.2566666666667,"4. 40-55%"
"Ibanda District",2022,23,29.36,"3. 25-40%"
"Ibanda District",2022,25,48.7325,"4. 40-55%"
"Ibanda District",2022,32,56.3575,"5. 55-70%"
"Ibanda District",2022,9,52.0325,"4. 40-55%"
"Nakapiripirit District",2022,1,50.135,"4. 40-55%"
"Nakapiripirit District",2022,2,58.49,"5. 55-70%"
"Nakapiripirit District",2022,20,56.67,"5. 55-70%"
"Nakapiripirit District",2022,43,48.9733333333333,"4. 40-55%"
"Nakapiripirit District",2022,47,61.36,"5. 55-70%"
"Soroti District",2022,13,44.83,"4. 40-55%"
"Soroti District",2022,14,49.285,"4. 40-55%"
"Soroti District",2022,20,60.655,"5. 55-70%"
"Manafwa District",2022,1,64,"5. 55-70%"
"Kamuli District",2022,3,54.3866666666667,"4. 40-55%"
"Kamuli District",2022,36,63.0375,"5. 55-70%"
"Obongi District",2022,9,46.8733333333333,"4. 40-55%"
"Nebbi District",2022,28,67.475,"5. 55-70%"
"Mbarara City",2022,33,19.93,"2. 10-25%"
"Mbarara City",2022,34,14.8157142857143,"2. 10-25%"
"Mbarara City",2022,36,21.14,"2. 10-25%"
"Mbarara City",2022,38,24.182,"2. 10-25%"
"Mbarara City",2022,40,16.7588888888889,"2. 10-25%"
"Mbarara City",2022,41,24.71,"2. 10-25%"
"Mbarara City",2022,42,14.096,"2. 10-25%"
"Mbarara City",2022,43,19.065,"2. 10-25%"
"Mbarara City",2022,44,21.454,"2. 10-25%"
"Kiboga District",2022,3,59.3342857142857,"5. 55-70%"
"Busia District",2022,43,51.5175,"4. 40-55%"
"Busia District",2022,45,53.8233333333333,"4. 40-55%"
"Busia District",2022,47,60.4966666666667,"5. 55-70%"
"Mbarara District",2022,26,35.9,"3. 25-40%"
"Mbarara District",2022,28,24.214,"2. 10-25%"
"Mbarara District",2022,40,43.3025,"4. 40-55%"
"Mbarara District",2022,45,42.198,"4. 40-55%"
"Mbarara District",2022,5,18.86,"2. 10-25%"
"Mbarara District",2022,8,17.1,"2. 10-25%"
"Amolatar District",2022,23,76.1975,"6. >70%"
"Amolatar District",2022,32,64.3625,"5. 55-70%"
"Amolatar District",2022,45,75.2425,"6. >70%"
"Kikuube District",2022,21,56.508,"5. 55-70%"
"Kikuube District",2022,22,63.9783333333333,"5. 55-70%"
"Amolatar District",2022,17,70.17,"6. >70%"
"Jinja District",2022,1,71.08,"6. >70%"
"Jinja District",2022,12,50.1766666666667,"4. 40-55%"
"Jinja District",2022,32,43.4133333333333,"4. 40-55%"
"Jinja District",2022,4,56.7266666666667,"5. 55-70%"
"Jinja District",2022,49,42.145,"4. 40-55%"
"Mbarara District",2022,10,13.33,"2. 10-25%"
"Mbarara District",2022,12,19.6575,"2. 10-25%"
"Mbarara District",2022,13,10.46,"2. 10-25%"
"Mbarara District",2022,17,18.52,"2. 10-25%"
"Mbarara District",2022,18,19.4066666666667,"2. 10-25%"
"Mbarara District",2022,19,24.2366666666667,"2. 10-25%"
"Mbarara District",2022,3,24.4166666666667,"2. 10-25%"
"Mbarara District",2022,31,39.734,"3. 25-40%"
"Mbarara District",2022,35,38.302,"3. 25-40%"
"Mbarara District",2022,43,11.98,"2. 10-25%"
"Mbarara District",2022,46,58.585,"5. 55-70%"
"Mbarara District",2022,49,39.575,"3. 25-40%"
"Mbarara District",2022,51,45.382,"4. 40-55%"
"Mbarara District",2022,6,21.5033333333333,"2. 10-25%"
"Mbarara District",2022,7,22.55,"2. 10-25%"
"Mbarara District",2022,9,13.36,"2. 10-25%"
"Gomba District",2022,10,40.98,"4. 40-55%"
"Gomba District",2022,11,45.235,"4. 40-55%"
"Gomba District",2022,13,38.38,"3. 25-40%"
"Gomba District",2022,15,43.72,"4. 40-55%"
"Gomba District",2022,17,54.405,"4. 40-55%"
"Gomba District",2022,19,52.895,"4. 40-55%"
"Gomba District",2022,24,52.48,"4. 40-55%"
"Gomba District",2022,25,49.4333333333333,"4. 40-55%"
"Gomba District",2022,3,64.62,"5. 55-70%"
"Gomba District",2022,31,39.9433333333333,"3. 25-40%"
"Gomba District",2022,36,48.2933333333333,"4. 40-55%"
"Gomba District",2022,44,60.8575,"5. 55-70%"
"Gomba District",2022,45,49.9233333333333,"4. 40-55%"
"Gomba District",2022,50,71.4575,"6. >70%"
"Gomba District",2022,52,66.0325,"5. 55-70%"
"Gomba District",2022,6,49.7675,"4. 40-55%"
"Gomba District",2022,8,47.8866666666667,"4. 40-55%"
"Gomba District",2022,9,46.8266666666667,"4. 40-55%"
"Kamwenge District",2022,51,53.905,"4. 40-55%"
"Gomba District",2022,43,56.5833333333333,"5. 55-70%"
"Mubende District",2022,17,31.96,"3. 25-40%"
"Butaleja District",2022,11,65.47,"5. 55-70%"
"Butaleja District",2022,48,84.1,"6. >70%"
"Butaleja District",2022,7,85.045,"6. >70%"
"Kapelebyong District",2022,19,44.725,"4. 40-55%"
"Kapelebyong District",2022,22,51.7366666666667,"4. 40-55%"
"Kapelebyong District",2022,23,65.455,"5. 55-70%"
"Kapelebyong District",2022,24,51.4733333333333,"4. 40-55%"
"Kapelebyong District",2022,27,57.835,"5. 55-70%"
"Kapelebyong District",2022,31,67.53,"5. 55-70%"
"Kapelebyong District",2022,32,52.78,"4. 40-55%"
"Kapelebyong District",2022,34,63.1,"5. 55-70%"
"Kapelebyong District",2022,45,53.8166666666667,"4. 40-55%"
"Kapelebyong District",2022,46,46.445,"4. 40-55%"
"Kapelebyong District",2022,49,49.3166666666667,"4. 40-55%"
"Soroti City",2022,2,37.76,"3. 25-40%"
"Rubanda District",2022,14,12.96,"2. 10-25%"
"Rubanda District",2022,17,14.29,"2. 10-25%"
"Rubanda District",2022,18,33.33,"3. 25-40%"
